Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
37768358	2023-04-04	Democratic Movement	(National) Minor Party,Centrist,Ideological,Parties	France	Engage in negotiation	046	7	Slovakia		Slovakia	57105558	6	TASR - Tlacova Agentura Slovenskej Republiky	Bratislava		Bratislavsky kraj	Slovakia	48.1482	17.1067
37768359	2023-04-04	Democratic Movement	(National) Minor Party,Centrist,Ideological,Parties	France	Engage in negotiation	046	7	Member of Parliament (Slovakia)	Government,Legislative / Parliamentary	Slovakia	57105558	6	TASR - Tlacova Agentura Slovenskej Republiky	Bratislava		Bratislavsky kraj	Slovakia	48.1482	17.1067
37768170	2023-04-04	Finland		Finland	Appeal for material cooperation	021	3.4	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105564	6	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768124	2023-04-04	Ministry (Belgium)	Government	Belgium	Make statement	010	0	Russia		Russian Federation	57105574	2	Lithuanian News Agency - ELTA	Vilnius	Vilnius	Vilniaus Apskritis	Lithuania	54.6892	25.2798
37768117	2023-04-04	Legislature (Lithuania)	Government,Legislative / Parliamentary	Lithuania	Consult	040	1	Head of Government (Lithuania)	Executive,Executive Office,Government	Lithuania	57105575	1	Lithuanian News Agency - ELTA	Vilnius	Vilnius	Vilniaus Apskritis	Lithuania	54.6892	25.2798
37768118	2023-04-04	Head of Government (Lithuania)	Executive,Executive Office,Government	Lithuania	Consult	040	1	Legislature (Lithuania)	Government,Legislative / Parliamentary	Lithuania	57105575	1	Lithuanian News Agency - ELTA	Vilnius	Vilnius	Vilniaus Apskritis	Lithuania	54.6892	25.2798
37768116	2023-04-04	Lithuania		Lithuania	Impose restrictions on political freedoms	1721	-5	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	57105578	1	Unknown				Lithuania	54.6833	25.3167
37768176	2023-04-04	Sergey Yevgenyevich Naryshkin	Executive,Executive Office,Government,Information / Communication / Transparency Ministry,Legislative / Parliamentary,State Media	Russian Federation	Make a visit	042	1.9	Belarus		Belarus	57105579	6	Unknown	Minsk		Horad Minsk	Belarus	53.9	27.5667
37768177	2023-04-04	Belarus		Belarus	Host a visit	043	2.8	Sergey Yevgenyevich Naryshkin	Executive,Executive Office,Government,Information / Communication / Transparency Ministry,Legislative / Parliamentary,State Media	Russian Federation	57105579	6	Unknown	Minsk		Horad Minsk	Belarus	53.9	27.5667
37768123	2023-04-04	United States		United States	Provide military aid	072	8.3	Ukraine		Ukraine	57105583	4	Unknown	Kiev		Misto Kyyiv	Ukraine	50.4547	30.5238
37768122	2023-04-04	Other Authorities / Officials (United States)	Government	United States	Express intent to provide humanitarian aid	0333	5.2	Ukraine		Ukraine	57105583	6	Unknown	Kiev		Misto Kyyiv	Ukraine	50.4547	30.5238
37768119	2023-04-04	Dmitry Peskov	Executive,Executive Office,Government,Media,Social	Russian Federation	Make statement	010	0	Finland		Finland	57105586	1	Unknown	Helsinki	Uusimaa	Southern Finland Province	Finland	60.1695	24.9354
37768178	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Make statement	010	0	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105589	1	Unknown				Finland	60.1695	24.9354
37768125	2023-04-04	Mateusz Morawiecki	Elite,Executive,Executive Office,Government	Poland	Make statement	010	0	Finland		Finland	57105602	1	Unknown				Poland	52.2298	21.0118
37768126	2023-04-04	Security Service of Ukraine	Government,National / Border Divisions,Police	Ukraine	Accuse	112	-2	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	57105608	1	Unknown	Izyum		Kharkivs'ka Oblast'	Ukraine	49.2088	37.2485
37768128	2023-04-04	Norway		Norway	Impose embargo, boycott, or sanctions	163	-8	Russia		Russian Federation	57105611	6	Unknown				Norway	59.9118	10.7337
37768517	2023-04-04	Alexander Lukashenko	Elite,Executive,Executive Office,Government	Belarus	Consult	040	1	Russian Foreign Intelligence Service	Executive,Government,Intelligence Ministry	Russian Federation	57105616	3	Unknown				Belarus	53.9	27.5667
37768518	2023-04-04	Russian Foreign Intelligence Service	Executive,Government,Intelligence Ministry	Russian Federation	Consult	040	1	Alexander Lukashenko	Elite,Executive,Executive Office,Government	Belarus	57105616	3	Unknown				Russian Federation	55.7522	37.6156
37768360	2023-04-04	Armed Forces of the Russian Federation	Government,Military	Russian Federation	Use conventional military force	190	-10	Armed Forces of Ukraine	Government,Military	Ukraine	57105617	1	Unknown				Ukraine	50.4547	30.5238
37768329	2023-04-04	Police (Ecuador)	Government,Police	Ecuador	Confiscate property	1711	-9.2	Ecuador		Ecuador	57105625	1	El Comercio	Quito		Provincia de Pichincha	Ecuador	-0.22985	-78.5249
37768519	2023-04-04	Jean-Pierre Bemba	(National) Major Party,Government,Ideological,Legislative / Parliamentary,Nationalist,Parties,Upper House	Democratic Republic of Congo	Host a visit	043	2.8	Uganda People's Defence Force	Government,Military	Uganda	57105626	5	BBC Monitoring Africa	Kokolo			Democratic Republic of Congo	-5.46667	16.4833
37768520	2023-04-04	Uganda People's Defence Force	Government,Military	Uganda	Make a visit	042	1.9	Jean-Pierre Bemba	(National) Major Party,Government,Ideological,Legislative / Parliamentary,Nationalist,Parties,Upper House	Democratic Republic of Congo	57105626	5	BBC Monitoring Africa	Kokolo			Democratic Republic of Congo	-5.46667	16.4833
37768129	2023-04-04	Spain		Spain	Expel or deport individuals	174	-5	Men (Spain)	General Population / Civilian / Social,Social	Spain	57105629	4	Unknown	Soto	Province of Asturias	Principality of Asturias	Spain	43.4506	-5.11113
37768564	2023-04-04	Member of Legislative (Govt) (Georgia)	Government,Legislative / Parliamentary	Georgia	Demonstrate or rally	141	-6.5	Member of Parliament (Georgia)	Government,Legislative / Parliamentary	Georgia	57105631	2	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768565	2023-04-04	Protester (Georgia)	Dissident,Protestors / Popular Opposition / Mobs	Georgia	Protest violently, riot	145	-7.5	Unspecified Actor	Unspecified		57105631	6	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768179	2023-04-04	Georgian Dream	(National) Major Party,Parties	Georgia	Make statement	010	0	People Associated with the Opposition (Georgia)	Dissident,Protestors / Popular Opposition / Mobs	Georgia	57105634	2	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768180	2023-04-04	Lawmaker (Georgia)	Government,Legislative / Parliamentary	Georgia	Make statement	010	0	People Associated with the Opposition (Georgia)	Dissident,Protestors / Popular Opposition / Mobs	Georgia	57105634	3	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768181	2023-04-04	Member of Parliament (Georgia)	Government,Legislative / Parliamentary	Georgia	Accuse	112	-2	Salome Zourabichvili	(National) Minor Party,Executive,Executive Office,Government,Parties	Georgia	57105634	6	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768130	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Make statement	010	0	Russia		Russian Federation	57105635	2	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768131	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Make statement	010	0	Unidentified State Actor			57105635	3	Prime-News (Georgia)	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
37768192	2023-04-04	Finland		Finland	Praise or endorse	051	3.4	National Coalition Party	(National) Major Party,Center Right,Ideological,Parties	Finland	57105636	1	EurActiv.fr				Finland	60.1695	24.9354
37768193	2023-04-04	Assemblies (Finland)	Government,Legislative / Parliamentary	Finland	Praise or endorse	051	3.4	National Coalition Party	(National) Major Party,Center Right,Ideological,Parties	Finland	57105636	2	EurActiv.fr				Finland	60.1695	24.9354
37768479	2023-04-04	Police (Belgium)	Government,Police	Belgium	Confiscate property	1711	-9.2	Belgium		Belgium	57105638	1	EurActiv.fr	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768133	2023-04-04	Foreign Affairs (Belgium)	Executive,Government,Women / Children / Social / Welfare / Development / Religion Ministry	Belgium	Consult	040	1	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105639	1	Lithuanian News Agency - ELTA	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768134	2023-04-04	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		Consult	040	1	Foreign Affairs (Belgium)	Executive,Government,Women / Children / Social / Welfare / Development / Religion Ministry	Belgium	57105639	1	Lithuanian News Agency - ELTA	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768385	2023-04-04	City Mayor (Romania)	Government,Local,Municipal	Romania	Consult	040	1	Foreign Affairs (United States)	Executive,Foreign Ministry,Government	United States	57105642	1	AGERPRES	Bucharest	Municipiul Bucuresti	Bucuresti	Romania	44.4323	26.1063
37768386	2023-04-04	Foreign Affairs (United States)	Executive,Foreign Ministry,Government	United States	Consult	040	1	City Mayor (Romania)	Government,Local,Municipal	Romania	57105642	1	AGERPRES	Bucharest	Municipiul Bucuresti	Bucuresti	Romania	44.4323	26.1063
37768194	2023-04-04	Treasury/Finance Ministry (Georgia)	Executive,Finance / Economy / Commerce / Trade Ministry,Government	Georgia	Accuse	112	-2	Citizen (Georgia)	General Population / Civilian / Social,Social	Georgia	57105643	2	Prime-News (Georgia)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
37768507	2023-04-04	Representatives (Colombia)	Government,Legislative / Parliamentary	Colombia	Consult	040	1	Ministry (Colombia)	Government	Colombia	57105645	4	Unknown	Arauca		Departamento de Arauca	Colombia	7.08471	-70.7591
37768508	2023-04-04	Ministry (Colombia)	Government	Colombia	Consult	040	1	Representatives (Colombia)	Government,Legislative / Parliamentary	Colombia	57105645	4	Unknown	Arauca		Departamento de Arauca	Colombia	7.08471	-70.7591
37768132	2023-04-04	Thief (Argentina)	Criminals / Gangs,Dissident	Argentina	Use unconventional violence	180	-9	Citizen (Argentina)	General Population / Civilian / Social,Social	Argentina	57105647	3	El Clarin		Partido de La Matanza	Provincia de Buenos Aires	Argentina	-34.75	-58.5833
37768183	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Make statement	010	0	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105648	5	Interfax News Service	Helsinki	Uusimaa	Southern Finland Province	Finland	60.1695	24.9354
37768188	2023-04-04	Election Commission (Bulgaria)	Elections Ministry,Executive,Government	Bulgaria	Make statement	010	0	Assemblies (Bulgaria)	Government,Legislative / Parliamentary	Bulgaria	57105651	1	Bulgarian News Agency				Bulgaria	42.6975	23.3242
37768189	2023-04-04	Rumen Radev	Elite,Executive,Executive Office,Government	Bulgaria	Make an appeal or request	020	3	Political Parties (Bulgaria)	Parties	Bulgaria	57105651	5	Bulgarian News Agency	Plovdiv	Obshtina Plovdiv	Plovdiv	Bulgaria	42.15	24.75
37768190	2023-04-04	Rumen Radev	Elite,Executive,Executive Office,Government	Bulgaria	Consult	040	1	Representatives (Bulgaria)	Government,Legislative / Parliamentary	Bulgaria	57105651	6	Bulgarian News Agency	Plovdiv	Obshtina Plovdiv	Plovdiv	Bulgaria	42.15	24.75
37768191	2023-04-04	Representatives (Bulgaria)	Government,Legislative / Parliamentary	Bulgaria	Consult	040	1	Rumen Radev	Elite,Executive,Executive Office,Government	Bulgaria	57105651	6	Bulgarian News Agency	Plovdiv	Obshtina Plovdiv	Plovdiv	Bulgaria	42.15	24.75
37768397	2023-04-04	Foreign Affairs (Cuba)	Executive,Foreign Ministry,Government	Cuba	Make statement	010	0	Cuba		Cuba	57105652	3	Bulgarian News Agency	Sofia	Stolichna Obshtina	Sofiya-Grad	Bulgaria	42.6975	23.3242
37768185	2023-04-04	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		Make a visit	042	1.9	Lithuania		Lithuania	57105656	6	Baltic Daily	Vilnius	Vilnius	Vilniaus Apskritis	Lithuania	54.6892	25.2798
37768186	2023-04-04	Lithuania		Lithuania	Host a visit	043	2.8	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105656	6	Baltic Daily	Vilnius	Vilnius	Vilniaus Apskritis	Lithuania	54.6892	25.2798
37768187	2023-04-04	Sweden		Sweden	Arrest, detain, or charge with legal action	173	-5	Citizen (Sweden)	General Population / Civilian / Social,Social	Sweden	57105657	1	Al-Bawaba News	Stockholm	Stockholms Kommun	Stockholm	Sweden	59.3326	18.0649
37768184	2023-04-04	Finland		Finland	Make statement	010	0	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105658	1	Ad Dustour	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
37768199	2023-04-04	Lee Hsien Loong	(National) Major Party,Elite,Executive,Executive Office,Government,Government Major Party (In Government),Legislative / Parliamentary,Parties	Singapore	Praise or endorse	051	3.4	United States		United States	57105661	2	Straits Times	Fort Smith	Sebastian County	Arkansas	United States	35.3859	-94.3986
37768197	2023-04-04	Singapore		Singapore	Engage in diplomatic cooperation	050	3.5	United States		United States	57105661	5	Straits Times			Arkansas	United States	34.7504	-92.5004
37768198	2023-04-04	United States		United States	Engage in diplomatic cooperation	050	3.5	Singapore		Singapore	57105661	5	Straits Times			Arkansas	United States	34.7504	-92.5004
37768437	2023-04-04	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	Threaten	130	-4.4	Uddhav Thackeray	(National) Major Party,Hindu,International Religious,Opposition Major Party (Out Of Government),Parties	India	57105676	2	Indo-Asian News Service	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
37768196	2023-04-04	Police (India)	Government,Police	India	Kill by physical assault	1823	-10	Citizen (India)	General Population / Civilian / Social,Social	India	57105677	1	Indo-Asian News Service	Mumbai	Konkan Division	State of Maharashtra	India	19.0728	72.8826
37768543	2023-04-04	Council of Europe	International Government Organization,Regional,Regional Diplomatic IGOs		Make a visit	042	1.9	Ukraine		Ukraine	57105683	2	HINA				Ukraine	50.4547	30.5238
37768544	2023-04-04	Ukraine		Ukraine	Host a visit	043	2.8	Council of Europe	International Government Organization,Regional,Regional Diplomatic IGOs		57105683	2	HINA				Ukraine	50.4547	30.5238
37768545	2023-04-04	Poland		Poland	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Ukraine		Ukraine	57105685	3	Unknown	Warsaw	Warszawa	Mazowieckie	Poland	52.2298	21.0118
37768546	2023-04-04	Head of Government (Ukraine)	Executive,Executive Office,Government	Ukraine	Express intent to meet or negotiate	036	4	Poland		Poland	57105685	3	Unknown	Warsaw	Warszawa	Mazowieckie	Poland	52.2298	21.0118
37768361	2023-04-04	Belarus		Belarus	Arrest, detain, or charge with legal action	173	-5	Citizen (Poland)	General Population / Civilian / Social,Social	Poland	57105690	2	Interfax News Service	Minsk		Horad Minsk	Belarus	53.9	27.5667
37768362	2023-04-04	Poland		Poland	Arrest, detain, or charge with legal action	173	-5	Citizen (Poland)	General Population / Civilian / Social,Social	Poland	57105690	3	Interfax News Service	Minsk		Horad Minsk	Belarus	53.9	27.5667
37768363	2023-04-04	Poland		Poland	Arrest, detain, or charge with legal action	173	-5	Citizen (Belarus)	General Population / Civilian / Social,Social	Belarus	57105690	5	Interfax News Service	Minsk		Horad Minsk	Belarus	53.9	27.5667
37768601	2023-04-04	Belarus		Belarus	Arrest, detain, or charge with legal action	173	-5	Citizen (Russia)	General Population / Civilian / Social,Social	Russian Federation	57105692	2	Interfax News Service	Grodno		Minskaja Voblasts'	Belarus	53.9353	28.6434
37768387	2023-04-04	Ministry (Canada)	Government	Canada	Consult	040	1	Business (Canada)	Business,Social	Canada	57105694	1	El Comercio	Iqaluit		Nunavut	Canada	63.7506	-68.5145
37768388	2023-04-04	Business (Canada)	Business,Social	Canada	Consult	040	1	Ministry (Canada)	Government	Canada	57105694	1	El Comercio	Iqaluit		Nunavut	Canada	63.7506	-68.5145
37768505	2023-04-04	Ministry (Canada)	Government	Canada	Consult	040	1	Business (Canada)	Business,Social	Canada	57105696	1	El Comercio	Iqaluit		Nunavut	Canada	63.7506	-68.5145
37768506	2023-04-04	Business (Canada)	Business,Social	Canada	Consult	040	1	Ministry (Canada)	Government	Canada	57105696	1	El Comercio	Iqaluit		Nunavut	Canada	63.7506	-68.5145
37768547	2023-04-04	Estonia		Estonia	Praise or endorse	051	3.4	Finland		Finland	57105711	1	Baltic Daily	Tallinn	Tallinna linn	Harjumaa	Estonia	59.437	24.7535
37768475	2023-04-04	Alexander Lukashenko	Elite,Executive,Executive Office,Government	Belarus	Make statement	010	0	Government Lawyer/Representative (Belarus)	Executive,Government,Justice / Law Ministry	Belarus	57105713	5	Associated Press Newswires	Tallinn	Tallinna linn	Harjumaa	Estonia	59.437	24.7535
37768476	2023-04-04	Legislature (Azerbaijan)	Government,Legislative / Parliamentary	Azerbaijan	Make an appeal or request	020	3	Senate (France)	Government,Legislative / Parliamentary,Upper House	France	57105720	6	Trend News Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768602	2023-04-04	Head of Government (Azerbaijan)	Executive,Executive Office,Government	Azerbaijan	Make statement	010	0	Ilham Aliyev	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Parties,Secular	Azerbaijan	57105721	2	Trend News Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768603	2023-04-04	Ilham Aliyev	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Parties,Secular	Azerbaijan	Make statement	010	0	Azerbaijan		Azerbaijan	57105721	4	Trend News Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768604	2023-04-04	Ilham Aliyev	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Parties,Secular	Azerbaijan	Consult	040	1	Police (Azerbaijan)	Government,Police	Azerbaijan	57105721	4	Trend News Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768605	2023-04-04	Police (Azerbaijan)	Government,Police	Azerbaijan	Consult	040	1	Ilham Aliyev	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Nationalist,Parties,Secular	Azerbaijan	57105721	4	Trend News Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
37768343	2023-04-04	Russia		Russian Federation	Arrest, detain, or charge with legal action	173	-5	Criminal (Russia)	Criminals / Gangs,Dissident	Russian Federation	57105734	4	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768606	2023-04-04	Sergey Kuzhugetovich Shoygu	Defense / Security Ministry,Executive,Government,National Ethnic,National Ethnic Minority,Social	Russian Federation	Make statement	010	0	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105737	2	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768607	2023-04-04	Sergey Kuzhugetovich Shoygu	Defense / Security Ministry,Executive,Government,National Ethnic,National Ethnic Minority,Social	Russian Federation	Make statement	010	0	Military (Belarus)	Government,Military	Belarus	57105737	5	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768608	2023-04-04	Sergey Kuzhugetovich Shoygu	Defense / Security Ministry,Executive,Government,National Ethnic,National Ethnic Minority,Social	Russian Federation	Make statement	010	0	Belarus		Belarus	57105737	6	Syrian Arab News Agency	Moscow		Moskva	Russian Federation	55.7522	37.6156
37768609	2023-04-04	Defense / Security Ministry (Belarus)	Defense / Security Ministry,Executive,Government	Belarus	Make statement	010	0	Belarus		Belarus	57105738	6	Syrian Arab News Agency	Minsk		Horad Minsk	Belarus	53.9	27.5667
37768482	2023-04-04	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	Meet at a 'third' location	044	2.5	European Union	International Government Organization,Regional,Regional Diplomatic IGOs		57105751	1	Unknown	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768483	2023-04-04	European Union	International Government Organization,Regional,Regional Diplomatic IGOs		Meet at a 'third' location	044	2.5	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	57105751	1	Unknown	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768480	2023-04-04	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	Consult	040	1	European Union	International Government Organization,Regional,Regional Diplomatic IGOs		57105751	5	Unknown	Aqaba		Muhafazat al `Aqabah	Jordan	29.5267	35.0078
37768481	2023-04-04	European Union	International Government Organization,Regional,Regional Diplomatic IGOs		Consult	040	1	Ayman Safadi	Executive,Foreign Ministry,Government	Jordan	57105751	5	Unknown	Aqaba		Muhafazat al `Aqabah	Jordan	29.5267	35.0078
37768394	2023-04-04	Alassane Ouattara	Defense / Security Ministry,Elite,Executive,Executive Office,Government,International Religious,Muslim	Cote d'Ivoire	Praise or endorse	051	3.4	Member of Legislative (Govt) (Cote d'Ivoire)	Government,Legislative / Parliamentary	Cote d'Ivoire	57105754	3	Horizons	Abidjan		Lagunes	Cote d'Ivoire	5.30966	-4.01266
37768391	2023-04-04	Pekka Haavisto	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Finland	Make a visit	042	1.9	Belgium		Belgium	57105755	1	Unknown	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768393	2023-04-04	Belgium		Belgium	Host a visit	043	2.8	Pekka Haavisto	Executive,Foreign Ministry,Government,Legislative / Parliamentary,Unicameral	Finland	57105755	1	Unknown	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768392	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Praise or endorse	051	3.4	Finland		Finland	57105755	5	Unknown	Helsinki	Uusimaa	Southern Finland Province	Finland	60.1695	24.9354
37768510	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Make statement	010	0	Vladimir Putin	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Parties	Russian Federation	57105758	1	Unknown				Russian Federation	55.7522	37.6156
37768511	2023-04-04	Sergey Kuzhugetovich Shoygu	Defense / Security Ministry,Executive,Government,National Ethnic,National Ethnic Minority,Social	Russian Federation	Make statement	010	0	Finland		Finland	57105758	2	Unknown				Russian Federation	55.7522	37.6156
37768512	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Make statement	010	0	Vladimir Putin	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Parties	Russian Federation	57105758	3	Unknown				Ukraine	50.4547	30.5238
37768440	2023-04-04	Businessperson (Guyana)	Business,Social	Guyana	Criticize or denounce	111	-2	Citizen (Guyana)	General Population / Civilian / Social,Social	Guyana	57105767	3	Unknown				Guyana	6.80448	-58.1553
37768441	2023-04-04	Businessperson (Guyana)	Business,Social	Guyana	Criticize or denounce	111	-2	Men (Guyana)	General Population / Civilian / Social,Social	Guyana	57105767	3	Unknown				Guyana	6.80448	-58.1553
37768095	2023-04-04	Sergey Viktorovich Lavrov	(National) Major Party,Cabinet,Center Right,Executive,Foreign Ministry,Government,Ideological,Parties	Russian Federation	Make statement	010	0	China		China	57105768	3	FARS News Agency	Kiev		Misto Kyyiv	Ukraine	50.4547	30.5238
37768514	2023-04-04	Israel		Israel	Use conventional military force	190	-10	Syria		Syria	57105769	3	FARS News Agency	Damascus		Dimashq	Syria	33.5102	36.2913
37768513	2023-04-04	Islamic Revolution Guards Corps	Government,Military	Iran	Threaten	130	-4.4	Israel		Israel	57105769	4	FARS News Agency	Damascus		Dimashq	Syria	33.5102	36.2913
37768442	2023-04-04	Vladimir Putin	(National) Major Party,Center Right,Elite,Executive,Executive Office,Government,Ideological,Parties	Russian Federation	Criticize or denounce	111	-2	Ukraine		Ukraine	57105776	2	Asharq Alawsat				Ukraine	50.4547	30.5238
37768708	2023-04-04	Head of Government (Canada)	Executive,Executive Office,Government	Canada	Make an appeal or request	020	3	Protester (Canada)	Dissident,Protestors / Popular Opposition / Mobs	Canada	57105789	3	The Toronto Star			Alberta	Canada	52.2833	-117.469
37768707	2023-04-04	Head of Government (Canada)	Executive,Executive Office,Government	Canada	Make statement	010	0	Lawyer/Attorney (Canada)	Legal,Social	Canada	57105789	6	The Toronto Star			Alberta	Canada	52.2833	-117.469
37768658	2023-04-04	Head of Government (Colombia)	Executive,Executive Office,Government	Colombia	Express intent to meet or negotiate	036	4	Africa			57105794	3	Unknown				Colombia	4.60971	-74.0817
37768741	2023-04-04	Sheikh Mohammed bin Zayed Al Nahyan	Government	United Arab Emirates	Make statement	010	0	Israel		Israel	57105806	2	Reuters News	Dubai		Dubayy	United Arab Emirates	25.2582	55.3047
37768670	2023-04-04	United Nations	Global,Global Diplomatic IGOs,International Government Organization		Demand diplomatic cooperation (such as policy support)	102	-5	Afghanistan		Afghanistan	57105807	3	Reuters News	Kabul		Kabul	Afghanistan	34.5281	69.1723
37768669	2023-04-04	United Nations	Global,Global Diplomatic IGOs,International Government Organization		Make pessimistic comment	012	-0.4	Citizen (Afghanistan)	General Population / Civilian / Social,Social	Afghanistan	57105807	4	Reuters News			Nangarhar	Afghanistan	34.3333	70.4167
37768630	2023-04-04	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Medical Personnel (India)	Medical / Health NGOs,Nongovernmental Organizations / Activists	India	57105811	4	Hindustan Times	Meerut		State of Uttar Pradesh	India	28.9715	77.7193
37768714	2023-04-04	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	Make an appeal or request	020	3	Narendra Modi	(National) Major Party,Dissident,Elite,Far Right,Hindu,Ideological,International Religious,Nationalist,Opposition Major Party (Out Of Government),Parties,Radicals / Extremists / Fundamentalists	India	57105816	1	Indo-Asian News Service	Guwahati		State of Assam	India	26.1844	91.7458
37768657	2023-04-04	Military (Ukraine)	Government,Military	Ukraine	Use conventional military force	190	-10	Russia		Russian Federation	57105825	3	Euronews	Bakhmut		Kaluzhskaya Oblast'	Russian Federation	53.9531	34.9506
37768656	2023-04-04	Defense / Security Ministry (United Kingdom)	Defense / Security Ministry,Executive,Government	United Kingdom	Make statement	010	0	Russia		Russian Federation	57105825	5	Euronews	Bakhmut		Kaluzhskaya Oblast'	Russian Federation	53.9531	34.9506
37768634	2023-04-04	Jens Stoltenberg	(National) Major Party,Center Left,Elite,Ideological,Parties	Norway	Praise or endorse	051	3.4	North Atlantic Treaty Organization	Global,Global Defense / Security IGOs,International Government Organization		57105826	3	Euronews	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
37768712	2023-04-04	Eliécer Erlington Chamorro Acosta	Dissident,Far Left,Ideological,Insurgents	Colombia	Make statement	010	0	National Liberation Army	Dissident,Far Left,Ideological,Insurgents	Colombia	57105831	5	Unknown	Havana		Provincia de La Habana	Cuba	23.133	-82.383
